best-d,best,base+g,base
362,280,584,719
363,280,584,720
363,280,585,720
363,280,585,720
363,280,585,720
363,280,585,720
363,280,585,720
363,280,585,720
363,280,585,720
363,280,585,720
363,280,585,721
363,280,585,721
363,280,586,721
363,280,586,721
363,280,586,721
363,280,586,721
363,280,586,721
363,280,586,722
363,280,586,722
363,280,586,722
363,280,588,722
363,280,588,722
363,280,588,722
363,280,588,722
363,280,588,722
363,280,588,723
363,280,588,723
363,281,588,723
363,281,588,723
363,281,588,723
363,281,588,723
363,281,588,724
363,281,588,724
363,281,588,724
363,281,589,724
363,281,589,724
363,281,589,724
363,281,589,724
363,281,589,724
363,281,589,724
363,281,589,725
363,281,589,725
363,281,589,725
363,281,589,725
363,281,589,725
363,281,589,725
363,281,590,725
363,281,590,725
363,281,590,725
363,281,590,726
363,281,590,726
363,281,590,726
363,281,590,726
363,281,590,726
364,281,590,726
364,281,590,726
364,281,590,726
364,281,590,727
364,281,591,727
364,281,591,727
364,281,591,727
364,281,591,727
364,281,591,727
364,281,591,727
364,281,591,727
364,281,591,729
364,281,591,729
364,281,591,729
366,281,592,729
366,281,592,732
366,281,592,732
366,281,592,732
366,281,592,732
366,281,592,732
366,281,592,732
366,281,592,735
366,281,592,737
366,281,592,737
366,281,593,737
366,281,593,738
366,281,593,738
366,281,593,738
366,281,593,738
366,281,593,738
366,281,593,738
366,281,593,738
366,281,593,738
366,281,593,739
366,281,594,740
366,282,594,740
366,282,594,740
366,282,594,740
366,282,594,741
366,282,594,741
366,282,594,741
366,282,594,741
366,282,594,741
366,282,594,741
366,282,597,741
366,282,597,742
366,282,597,742
366,282,597,742
366,282,597,742
366,282,597,742
366,282,597,742
366,282,597,742
366,282,597,743
366,282,597,743
366,282,597,743
366,282,597,743
366,282,598,743
366,282,598,743
366,282,598,743
366,282,598,744
366,282,598,744
366,282,598,744
366,282,598,744
366,282,598,744
366,282,598,744
366,282,598,744
366,282,601,744
366,282,601,745
366,282,601,745
366,282,601,745
366,282,601,745
366,282,601,745
366,282,601,745
366,282,601,745
366,282,601,746
366,282,601,746
367,282,602,746
367,282,602,746
367,282,602,746
367,282,602,746
367,282,602,746
367,282,602,746
367,282,602,746
367,282,602,747
369,282,602,747
369,282,602,747
369,282,605,747
369,282,605,747
369,282,605,747
369,282,605,747
369,282,605,748
369,282,605,748
369,282,605,748
369,282,605,748
369,282,605,748
369,282,605,748
369,282,605,748
369,282,605,748
369,282,606,749
369,282,606,749
369,282,606,749
369,282,606,749
369,283,606,749
369,283,606,749
369,283,606,749
369,283,606,749
369,283,606,750
369,283,606,750
369,283,606,750
369,283,606,750
369,283,606,750
369,283,606,750
369,283,609,750
369,283,609,751
369,283,609,751
369,283,609,751
369,283,609,751
369,283,609,751
369,283,609,751
369,283,609,751
369,283,609,752
369,283,609,752
369,283,610,752
369,283,610,752
369,283,610,752
369,283,610,752
369,283,610,752
369,283,610,752
369,283,610,753
369,283,610,753
369,283,610,753
369,283,610,753
369,283,612,753
369,283,612,753
369,283,612,753
369,283,612,753
369,283,612,753
369,283,612,754
370,283,612,754
370,283,612,754
370,283,612,754
370,283,612,754
370,283,612,754
370,283,612,754
370,283,612,756
370,283,612,756
370,283,613,756
370,283,613,756
370,283,613,756
370,283,613,757
370,283,613,757
370,283,613,757
370,283,613,757
370,283,613,757
370,283,613,757
370,283,613,757
370,283,614,758
370,283,614,758
372,283,614,758
372,283,614,758
372,283,614,758
372,283,614,758
372,283,614,758
372,283,614,759
372,284,614,759
372,284,614,759
372,284,615,759
372,284,615,759
372,284,615,759
372,284,615,759
372,284,615,759
372,284,615,760
372,284,615,760
372,284,615,760
372,284,615,760
372,284,615,760
372,284,616,760
372,284,616,760
372,284,616,760
372,284,616,761
372,284,616,761
372,284,616,761
372,284,616,761
372,284,616,761
372,284,616,761
372,284,616,761
372,284,617,761
372,284,617,762
372,284,617,762
372,284,617,762
372,284,617,762
372,284,617,762
372,284,617,762
372,284,617,762
372,284,617,762
372,284,617,763
372,284,618,763
372,284,618,763
372,284,618,763
372,284,618,763
372,284,618,763
372,284,618,764
372,284,618,764
372,284,618,764
372,284,618,764
372,284,618,764
372,284,620,764
373,284,620,765
373,284,620,765
373,284,620,765
373,284,621,765
373,284,621,765
373,284,621,765
373,284,621,765
373,284,621,765
373,284,621,766
373,284,621,766
373,284,621,766
373,284,621,766
373,284,621,766
373,284,622,766
375,284,622,766
375,284,622,767
375,284,622,767
375,284,622,767
375,284,622,767
375,284,622,767
375,284,622,767
375,284,622,767
375,284,622,767
375,284,622,768
375,285,622,768
375,285,622,768
375,285,622,768
375,285,622,768
375,285,622,768
375,285,622,768
375,285,622,768
375,285,624,769
375,285,624,769
375,285,624,769
375,285,624,769
375,285,625,769
375,285,625,769
375,285,625,769
375,285,625,770
375,285,625,770
375,285,625,770
375,285,625,770
375,285,625,770
375,285,625,770
375,285,625,770
375,285,626,770
375,285,626,771
375,285,626,771
375,285,626,772
375,285,626,772
375,285,626,772
375,285,626,772
375,285,626,772
375,285,626,773
375,285,626,773
375,285,629,773
375,285,629,773
375,285,629,773
375,285,629,773
375,285,629,773
375,285,629,773
375,285,629,774
375,285,629,774
375,285,629,774
375,285,629,774
375,285,629,774
375,285,629,774
375,285,629,774
375,285,629,775
375,285,630,775
375,285,630,775
375,285,630,775
375,285,630,775
376,285,630,775
376,285,630,775
376,285,630,776
376,285,630,776
376,285,632,776
378,285,632,776
378,285,632,776
378,285,632,776
378,285,632,776
378,285,632,777
378,285,633,777
378,286,633,778
378,286,633,778
378,286,633,778
378,286,633,778
378,286,633,780
378,286,633,780
378,286,633,780
378,286,633,780
378,286,633,780
378,286,633,781
378,286,633,781
378,286,633,781
378,286,633,781
378,286,633,781
378,286,633,781
378,286,634,781
378,286,634,781
378,286,634,782
378,286,634,782
378,286,636,782
378,286,636,782
378,286,636,782
378,286,636,782
378,286,636,782
378,286,636,784
378,286,636,784
378,286,636,784
378,286,636,784
378,286,636,785
378,286,636,785
378,286,636,785
378,286,637,785
378,286,637,785
378,286,637,785
378,286,637,785
378,286,637,785
378,286,637,786
378,286,637,786
378,286,637,786
378,286,637,786
378,286,637,786
378,286,638,786
378,286,638,787
378,286,638,787
378,286,638,787
378,286,638,787
378,286,638,787
378,286,638,787
378,286,638,787
378,286,638,788
379,286,638,788
379,286,640,788
379,286,640,788
379,286,640,788
379,286,640,788
379,286,640,788
379,286,640,789
379,286,640,789
379,286,640,789
381,286,640,789
381,286,640,789
381,286,640,789
381,287,640,789
381,287,641,789
381,287,641,789
381,287,641,790
381,287,641,790
381,287,641,790
381,287,641,790
381,287,641,790
381,287,641,790
381,287,641,790
381,287,641,791
381,287,642,791
381,287,642,791
381,287,642,791
381,287,642,791
381,287,642,791
381,287,642,791
381,287,642,791
381,287,642,792
381,287,642,792
381,287,642,792
381,287,643,792
381,287,643,792
381,287,643,792
381,287,643,792
381,287,643,793
381,287,643,793
381,287,643,793
381,287,643,793
381,287,643,793
381,287,643,793
381,287,644,793
381,287,644,793
381,287,644,794
381,287,644,794
381,287,644,794
381,287,644,794
381,287,644,794
381,287,644,794
381,287,644,794
381,287,644,794
381,287,645,794
381,287,645,795
382,287,645,795
382,287,645,795
382,287,645,795
382,287,645,795
382,287,645,795
382,287,645,795
382,287,645,795
382,287,645,795
382,287,646,796
382,287,646,796
382,287,646,796
382,287,646,796
382,287,646,796
382,287,646,796
382,287,646,796
382,287,646,796
382,287,646,798
382,287,646,798
382,287,646,798
382,287,647,798
382,287,647,799
382,287,647,799
382,287,647,799
382,288,647,799
382,288,647,799
382,288,647,799
382,288,647,799
384,288,647,800
384,288,647,800
384,288,647,800
384,288,648,800
384,288,648,800
384,288,648,800
384,288,648,800
384,288,648,801
384,288,648,801
384,288,648,801
384,288,648,801
384,288,648,801
384,288,648,801
384,288,649,801
384,288,649,801
384,288,649,802
384,288,649,802
384,288,649,802
384,288,649,802
384,288,649,802
384,288,649,802
384,288,649,802
384,288,649,802
384,288,650,803
384,288,650,803
384,288,650,803
384,288,650,803
384,288,650,803
384,288,650,803
384,288,650,803
384,288,650,803
384,288,650,804
384,288,650,804
384,288,651,804
384,288,651,804
384,288,651,804
384,288,651,804
384,288,651,804
384,288,651,805
384,288,651,805
384,288,651,805
384,288,651,805
384,288,651,805
384,288,652,805
384,288,652,805
384,288,652,805
384,288,652,806
384,288,652,806
384,288,652,806
384,288,652,806
384,288,652,806
384,288,652,806
384,288,652,806
384,288,653,807
385,288,653,807
385,288,653,807
385,288,653,807
385,289,653,807
385,289,653,807
385,289,653,807
385,289,653,807
385,289,653,808
385,289,653,808
385,289,653,808
385,289,653,808
385,289,654,808
385,289,654,808
385,289,654,808
385,289,654,808
385,289,654,809
387,289,654,809
387,289,654,809
387,289,654,809
387,289,654,809
387,289,654,809
387,289,654,809
387,289,654,809
387,289,654,810
387,289,654,810
387,289,655,810
387,289,655,810
387,289,655,810
387,289,655,810
387,289,655,810
387,289,655,811
387,289,655,811
387,289,655,811
387,289,655,811
387,289,655,811
387,289,656,811
387,289,656,811
387,289,656,812
387,289,656,812
387,289,656,812
387,289,656,812
387,289,656,812
387,289,656,812
387,289,657,812
387,289,657,813
387,289,657,813
387,289,657,813
387,289,657,813
387,289,657,813
387,289,657,813
387,289,657,813
387,289,657,813
387,289,657,814
387,289,658,814
387,289,658,814
387,289,658,814
387,289,658,814
387,289,658,814
387,290,658,814
387,290,658,815
387,290,658,815
387,290,658,815
387,290,658,815
387,290,658,815
387,290,658,815
387,290,660,815
387,290,660,816
387,290,660,816
387,290,660,816
387,290,660,816
387,290,660,816
387,290,660,816
387,290,660,816
387,290,661,816
387,290,661,817
388,290,661,817
388,290,661,817
388,290,661,817
388,290,661,817
388,290,661,817
388,290,661,817
388,290,661,818
390,290,661,818
390,290,661,818
390,290,661,818
390,290,661,818
390,290,661,818
390,290,661,818
390,290,661,819
390,290,662,819
390,290,662,819
390,290,662,819
390,290,662,819
390,290,664,819
390,290,664,819
390,290,664,819
390,290,664,819
390,290,664,820
390,290,664,820
390,290,664,820
390,290,664,820
390,290,664,820
390,290,664,820
390,290,664,821
390,290,664,822
390,290,665,822
390,290,665,822
390,290,665,822
390,290,665,823
390,290,665,823
390,290,665,823
390,290,665,823
390,290,665,823
390,290,665,823
390,290,666,823
390,291,666,823
390,291,666,824
390,291,666,824
390,291,666,824
390,291,666,824
390,291,666,824
390,291,666,824
390,291,666,824
390,291,668,824
390,291,668,826
390,291,668,826
390,291,668,826
390,291,668,826
390,291,668,827
390,291,668,827
390,291,668,827
390,291,668,827
390,291,668,827
390,291,668,827
391,291,668,827
391,291,668,827
391,291,668,828
391,291,669,828
391,291,669,828
391,291,669,828
391,291,669,828
391,291,669,828
391,291,669,828
391,291,669,828
391,291,669,829
391,291,669,829
391,291,669,829
393,291,670,829
393,291,670,829
393,291,670,829
393,291,670,829
393,291,670,829
393,291,670,830
393,291,670,830
393,291,670,830
393,291,670,830
393,291,670,830
393,291,672,830
393,291,672,830
393,291,672,830
393,291,672,830
393,291,672,831
393,291,672,831
393,291,672,831
393,291,672,831
393,291,672,831
393,291,672,831
393,291,672,831
393,291,672,831
393,291,673,831
393,291,673,832
393,291,673,832
393,291,673,832
393,292,673,832
393,292,673,832
393,292,673,832
393,292,673,832
393,292,673,832
393,292,673,833
393,292,674,833
394,292,674,833
394,292,674,833
394,292,674,833
394,292,674,833
394,292,674,833
394,292,674,834
394,292,674,834
394,292,674,834
394,292,674,834
394,292,677,834
394,292,677,834
394,292,677,834
394,292,677,835
394,292,677,835
394,292,677,835
394,292,677,835
394,292,677,835
394,292,677,835
394,292,677,835
394,292,677,835
394,292,677,836
394,292,678,836
394,292,678,836
394,292,678,836
394,292,678,836
394,292,678,836
394,292,678,836
394,292,678,837
394,292,678,837
394,292,678,837
394,292,678,837
396,292,679,837
396,292,679,837
396,292,679,837
396,292,679,838
396,292,679,838
396,292,679,838
396,292,681,838
396,292,681,838
396,292,681,838
396,292,681,838
396,292,681,839
396,292,681,839
396,292,681,839
396,292,681,839
396,293,681,839
396,293,681,839
396,293,681,839
396,293,681,840
396,293,681,840
396,293,681,840
396,293,681,840
396,293,681,840
396,293,682,840
396,293,682,840
396,293,682,841
396,293,682,841
396,293,684,841
396,293,684,841
396,293,684,841
396,293,684,841
396,293,684,841
396,293,684,841
396,293,684,842
396,293,684,842
396,293,684,842
396,293,684,842
396,293,684,842
396,293,684,842
396,293,685,842
396,293,685,843
396,293,685,843
396,293,685,843
396,293,685,843
396,293,685,843
396,293,685,843
396,293,685,843
396,293,685,843
396,293,685,843
396,293,686,844
396,293,686,844
396,293,686,844
396,293,686,844
396,293,686,844
396,293,686,844
396,293,686,844
396,293,686,844
396,293,686,846
396,293,686,846
396,293,687,846
396,293,687,846
396,293,687,847
397,293,687,847
397,293,687,847
397,294,687,847
397,294,687,847
397,294,687,847
397,294,687,847
397,294,687,847
397,294,687,848
397,294,687,848
397,294,688,848
397,294,688,848
397,294,688,848
397,294,688,848
399,294,688,848
399,294,688,849
399,294,688,849
399,294,688,849
399,294,688,849
399,294,688,849
399,295,689,849
399,295,689,849
399,295,689,849
399,295,689,850
399,295,689,850
399,295,689,850
399,295,689,850
399,295,689,850
399,295,690,850
399,295,690,850
399,295,690,850
399,295,690,851
399,295,690,851
399,295,690,851
399,295,690,851
399,295,690,851
399,295,690,851
399,295,690,851
399,295,692,851
399,295,692,852
399,295,692,852
399,295,692,852
399,295,692,852
399,295,692,852
399,295,692,852
399,295,692,852
399,295,692,852
399,295,692,854
399,295,693,854
399,295,693,854
399,295,693,854
399,295,693,854
399,295,693,856
399,295,693,856
399,295,693,856
399,295,693,856
399,295,693,858
399,295,693,858
399,295,694,858
399,295,694,858
399,295,694,859
399,295,694,860
400,295,694,860
400,295,694,860
400,295,694,860
400,295,694,862
400,295,694,862
400,295,694,862
400,295,694,862
400,295,694,863
400,295,694,863
400,295,694,863
400,295,697,863
400,295,697,863
402,296,697,863
402,296,697,863
402,296,697,863
402,296,697,863
402,296,697,863
402,296,697,863
402,296,697,864
402,296,697,864
402,296,698,864
402,296,698,864
402,296,698,864
402,296,698,864
402,296,698,864
402,296,698,864
402,296,698,864
402,296,698,864
402,296,698,865
402,296,698,865
402,296,700,865
402,296,700,865
402,296,700,865
402,296,700,865
402,296,700,865
402,296,700,865
402,296,700,865
402,296,700,866
402,296,700,866
402,296,700,866
402,296,701,866
402,296,701,866
402,296,701,866
402,296,701,866
402,296,701,866
402,296,701,866
402,296,701,866
402,296,701,867
402,296,701,867
403,296,701,867
403,296,702,867
403,296,702,867
403,296,702,867
403,296,702,867
403,296,702,867
403,296,702,867
403,296,702,867
403,296,702,868
403,296,702,868
403,296,702,868
403,296,702,868
403,296,703,868
403,297,705,868
403,297,705,868
403,297,705,868
403,297,705,868
403,297,705,868
403,297,705,868
403,297,705,869
403,297,705,869
403,297,705,869
403,297,705,869
403,297,705,869
403,297,705,869
403,297,706,869
403,297,706,869
403,297,706,869
403,297,706,869
403,297,706,870
403,297,706,870
403,297,706,870
403,297,706,870
403,297,706,870
403,297,706,870
403,297,709,870
403,297,709,870
403,297,709,870
405,297,709,870
405,297,709,871
405,297,709,871
405,297,709,871
405,297,709,871
405,297,709,871
405,297,709,871
405,297,709,871
405,297,710,871
405,297,710,871
405,297,710,872
405,297,710,872
405,297,710,872
405,297,710,872
405,297,710,872
405,297,710,872
405,297,710,872
405,297,710,872
405,297,710,872
405,297,710,872
405,297,710,873
405,297,713,873
405,297,713,873
405,297,713,873
405,297,713,873
405,298,713,873
405,298,713,873
405,298,713,873
405,298,713,873
405,298,713,873
405,298,713,873
405,298,713,874
405,298,713,874
405,298,713,874
405,298,713,874
405,298,714,874
406,298,714,874
406,298,714,874
406,298,714,874
406,298,714,874
406,298,714,874
406,298,716,875
406,298,716,875
406,298,716,875
406,298,716,875
406,298,716,875
406,298,716,875
406,298,716,875
406,298,716,875
406,298,716,875
406,298,716,875
406,298,716,875
406,298,716,876
406,298,717,876
406,298,717,876
406,298,717,876
406,298,717,876
406,298,717,876
406,298,717,876
406,298,717,876
406,298,717,876
408,298,717,876
408,298,717,877
408,298,718,877
408,298,718,877
408,298,718,877
408,298,718,877
408,298,718,877
408,298,718,877
408,298,718,877
408,298,718,877
408,298,718,877
408,298,718,878
408,298,720,878
408,298,720,878
408,298,720,878
408,298,720,878
408,299,720,878
408,299,720,878
408,299,720,878
408,299,720,878
408,299,720,879
408,299,720,879
408,299,720,879
408,299,720,879
408,299,721,879
408,299,721,879
408,299,721,879
408,299,721,879
408,299,721,879
408,299,721,879
408,299,721,879
408,299,721,880
408,299,721,880
408,299,721,880
408,299,721,880
408,299,721,880
408,299,721,880
408,299,721,880
408,299,722,880
408,299,722,880
409,299,722,880
409,299,722,880
409,299,722,881
409,299,722,881
409,299,724,881
409,299,724,881
409,299,724,881
409,299,724,881
409,299,724,881
409,299,724,881
409,299,724,881
409,299,724,881
409,299,724,881
