19197697,482393049,163770050,10,3,0,0,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
19402392,482393049,163770050,10,3,0,0,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
19607296,482393049,163770052,10,3,0,0,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
19814347,482393050,163770054,10,3,0,0,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
20019622,482393050,163770055,10,3,0,0,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
20225448,482393051,163770056,10,3,0,0,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
20430165,482393051,163770057,10,3,0,0,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
20638752,482393051,163770057,10,3,0,0,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
20842839,482393051,163770057,10,3,0,0,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
21048862,482393050,163770057,10,3,0,0,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
21254972,482393050,163770056,10,3,0,0,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
21460690,482393049,163770055,10,3,0,0,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
21665805,482393049,163770054,10,3,0,0,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
21871567,482393049,163770053,10,3,0,0,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
22079821,482393049,163770053,10,3,0,0,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
22283551,482393049,163770053,10,3,0,0,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
22489016,482393048,163770052,10,3,0,0,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
22694728,482393049,163770052,10,3,0,0,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
22900682,482393049,163770052,10,3,0,0,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
23103890,482393049,163770053,10,3,0,0,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
23310467,482393049,163770053,10,3,0,0,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
23516028,482393049,163770052,10,3,0,0,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
23720714,482393048,163770052,10,3,0,0,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
23927465,482393048,163770051,10,3,0,0,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
24131415,482393048,163770051,10,3,0,0,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
24335962,482393048,163770051,10,3,0,0,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
24540953,482393048,163770052,10,3,0,0,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
24746105,482393048,163770051,10,3,0,0,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
24952171,482393048,163770051,10,3,0,0,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
25160092,482393047,163770051,10,3,0,0,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
25366448,482393047,163770050,10,3,0,0,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
25568331,482393047,163770051,10,3,0,0,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
25773550,482393047,163770051,10,3,0,0,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
25980504,482393047,163770052,10,3,0,0,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
26185988,482393047,163770052,10,3,0,0,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
26391351,482393047,163770052,10,3,0,0,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
26595484,482393047,163770052,10,3,0,0,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
26800148,482393047,163770052,10,3,0,0,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
27006580,482393047,163770053,10,3,0,0,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
27212725,482393047,163770053,10,3,0,0,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
27440396,482393046,163770052,10,3,0,0,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
27665714,482393046,163770052,10,3,0,0,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
27876675,482393046,163770052,10,3,0,0,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
28075680,482393046,163770052,10,3,0,0,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
28286634,482393046,163770051,10,3,0,0,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
28496827,482393046,163770051,10,3,0,0,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
28716573,482393046,163770051,10,3,0,0,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
28922439,482393046,163770051,10,3,0,0,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
29127249,482393046,163770051,10,3,0,0,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
29337978,482393046,163770051,10,3,0,0,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
29543629,482393046,163770051,10,3,0,0,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
29753813,482393046,163770050,10,3,0,0,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
29966012,482393046,163770050,10,3,0,0,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
30167261,482393046,163770050,10,3,0,0,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
30376988,482393046,163770050,10,3,0,0,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
30585223,482393046,163770050,10,3,0,0,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
